Drama,cb22c59e-6333-11e6-8b91-a45e60eb67c5,6.9,PG-13,2003,"{'court-case','gun-rampage','lobbyist'}","Runaway Jury"
Thriller,cb22c59e-6333-11e6-8b91-a45e60eb67c5,6.9,PG-13,2003,"{'court-case','gun-rampage','lobbyist'}","Runaway Jury"
Action,cb22852b-6333-11e6-8997-a45e60eb67c5,3.6,R,2003,"{'rave','island','studenten'}","House of the Dead"
Horror,cb22852b-6333-11e6-8997-a45e60eb67c5,3.6,R,2003,"{'rave','island','studenten'}","House of the Dead"
Thriller,cb22852b-6333-11e6-8997-a45e60eb67c5,3.6,R,2003,"{'rave','island','studenten'}","House of the Dead"
Action,cb330adc-6333-11e6-b4a3-a45e60eb67c5,6.3,PG,2003,"","Warrior Queen"
Drama,cb330adc-6333-11e6-b4a3-a45e60eb67c5,6.3,PG,2003,"","Warrior Queen"
History,cb330adc-6333-11e6-b4a3-a45e60eb67c5,6.3,PG,2003,"","Warrior Queen"
Foreign,cb330adc-6333-11e6-b4a3-a45e60eb67c5,6.3,PG,2003,"","Warrior Queen"
Drama,cb2a889e-6333-11e6-9b4c-a45e60eb67c5,5.5,R,2003,"{'infidelity','beach','woman-director'}","Sylvia"
Romance,cb2a889e-6333-11e6-9b4c-a45e60eb67c5,5.5,R,2003,"{'infidelity','beach','woman-director'}","Sylvia"
Horror,cb208e82-6333-11e6-94a3-a45e60eb67c5,6.0,R,2003,"{'psychopath','trauma','stalker'}","The Texas Chainsaw Massacre"
Comedy,cb1f0ecf-6333-11e6-9d67-a45e60eb67c5,5.6,R,2003,"{'horror-spoof'}","Scary Movie 3"
Drama,cb21239e-6333-11e6-9a86-a45e60eb67c5,6.4,R,2003,"{'cia','london','landmine'}","Beyond Borders"
Romance,cb21239e-6333-11e6-9a86-a45e60eb67c5,6.4,R,2003,"{'cia','london','landmine'}","Beyond Borders"
Adventure,cb21239e-6333-11e6-9a86-a45e60eb67c5,6.4,R,2003,"{'cia','london','landmine'}","Beyond Borders"
War,cb21239e-6333-11e6-9a86-a45e60eb67c5,6.4,R,2003,"{'cia','london','landmine'}","Beyond Borders"
Drama,cb1f44a3-6333-11e6-8ddc-a45e60eb67c5,6.5,R,2003,"{'drugs','junkie','robbery'}","Wonderland"
Mystery,cb1f44a3-6333-11e6-8ddc-a45e60eb67c5,6.5,R,2003,"{'drugs','junkie','robbery'}","Wonderland"
Thriller,cb1f44a3-6333-11e6-8ddc-a45e60eb67c5,6.5,R,2003,"{'drugs','junkie','robbery'}","Wonderland"
Crime,cb1f44a3-6333-11e6-8ddc-a45e60eb67c5,6.5,R,2003,"{'drugs','junkie','robbery'}","Wonderland"
Mystery,cb2b0440-6333-11e6-8f1a-a45e60eb67c5,5.5,R,2003,"","The Singing Detective"
Comedy,cb2b0440-6333-11e6-8f1a-a45e60eb67c5,5.5,R,2003,"","The Singing Detective"
Music,cb2b0440-6333-11e6-8f1a-a45e60eb67c5,5.5,R,2003,"","The Singing Detective"
Crime,cb2b0440-6333-11e6-8f1a-a45e60eb67c5,5.5,R,2003,"","The Singing Detective"
Drama,cb1cb7b5-6333-11e6-bc96-a45e60eb67c5,5.3,R,2003,"{'diving','nightmare','cataclysm'}","Open Water"
Thriller,cb1cb7b5-6333-11e6-bc96-a45e60eb67c5,5.3,R,2003,"{'diving','nightmare','cataclysm'}","Open Water"
Drama,cb1f69bd-6333-11e6-99cd-a45e60eb67c5,6.4,PG-13,2003,"{'protestant-church','catholicism','church'}","Luther"
History,cb1f69bd-6333-11e6-99cd-a45e60eb67c5,6.4,PG-13,2003,"{'protestant-church','catholicism','church'}","Luther"
Drama,cb225cdc-6333-11e6-bf8f-a45e60eb67c5,6.3,R,2003,"{'professor-for-literature','black-people'}","The Human Stain"
Romance,cb225cdc-6333-11e6-bf8f-a45e60eb67c5,6.3,R,2003,"{'professor-for-literature','black-people'}","The Human Stain"
Thriller,cb225cdc-6333-11e6-bf8f-a45e60eb67c5,6.3,R,2003,"{'professor-for-literature','black-people'}","The Human Stain"
Fantasy,cb215b28-6333-11e6-a7d2-a45e60eb67c5,6.7,PG,2003,"{'grizzly-bear','transformation','chase'}","Brother Bear"
Animation,cb215b28-6333-11e6-a7d2-a45e60eb67c5,6.7,PG,2003,"{'grizzly-bear','transformation','chase'}","Brother Bear"
Adventure,cb215b28-6333-11e6-a7d2-a45e60eb67c5,6.7,PG,2003,"{'grizzly-bear','transformation','chase'}","Brother Bear"
Family,cb215b28-6333-11e6-a7d2-a45e60eb67c5,6.7,PG,2003,"{'grizzly-bear','transformation','chase'}","Brother Bear"
Action,cb1d5407-6333-11e6-a25b-a45e60eb67c5,6.4,R,2003,"{'artificial-intelligence','woman-director','saving-the-world'}","The Matrix Revolutions"
Science Fiction,cb1d5407-6333-11e6-a25b-a45e60eb67c5,6.4,R,2003,"{'artificial-intelligence','woman-director','saving-the-world'}","The Matrix Revolutions"
Adventure,cb1d5407-6333-11e6-a25b-a45e60eb67c5,6.4,R,2003,"{'artificial-intelligence','woman-director','saving-the-world'}","The Matrix Revolutions"
Thriller,cb1d5407-6333-11e6-a25b-a45e60eb67c5,6.4,R,2003,"{'artificial-intelligence','woman-director','saving-the-world'}","The Matrix Revolutions"
Adventure,cb201205-6333-11e6-9be9-a45e60eb67c5,6.6,PG-13,2003,"{'frigate','self-surgery','naturalist'}","Master and Commander: The Far Side of the World"
Drama,cb1d35c2-6333-11e6-b1c4-a45e60eb67c5,6.7,R,2003,"{'death-penalty','woman-director','desperation'}","Monster"
Crime,cb1d35c2-6333-11e6-b1c4-a45e60eb67c5,6.7,R,2003,"{'death-penalty','woman-director','desperation'}","Monster"
Horror,cb1f4075-6333-11e6-899e-a45e60eb67c5,5.8,R,2003,"{'trust','patient','amnesia'}","Gothika"
Thriller,cb1f4075-6333-11e6-899e-a45e60eb67c5,5.8,R,2003,"{'trust','patient','amnesia'}","Gothika"
Fantasy,cb21f878-6333-11e6-a823-a45e60eb67c5,5.1,PG,2003,"{'siblings','boredom','chaos'}","The Cat in the Hat"
Comedy,cb21f878-6333-11e6-a823-a45e60eb67c5,5.1,PG,2003,"{'siblings','boredom','chaos'}","The Cat in the Hat"
Family,cb21f878-6333-11e6-a823-a45e60eb67c5,5.1,PG,2003,"{'siblings','boredom','chaos'}","The Cat in the Hat"
Music,cb21624f-6333-11e6-b99a-a45e60eb67c5,5.9,PG-13,2003,"{'hip-hop','new-york','dancing'}","Honey"
Action,cb27b8d9-6333-11e6-801d-a45e60eb67c5,5.7,R,2003,"{'prison-sentence','prison-riot','prison'}","In Hell"
Drama,cb27b8d9-6333-11e6-801d-a45e60eb67c5,5.7,R,2003,"{'prison-sentence','prison-riot','prison'}","In Hell"
Thriller,cb27b8d9-6333-11e6-801d-a45e60eb67c5,5.7,R,2003,"{'prison-sentence','prison-riot','prison'}","In Hell"
Drama,cb218711-6333-11e6-8f2f-a45e60eb67c5,6.2,R,2003,"{'elf','holiday','midget'}","Bad Santa"
Comedy,cb218711-6333-11e6-8f2f-a45e60eb67c5,6.2,R,2003,"{'elf','holiday','midget'}","Bad Santa"
Crime,cb218711-6333-11e6-8f2f-a45e60eb67c5,6.2,R,2003,"{'elf','holiday','midget'}","Bad Santa"
Mystery,cb2231cf-6333-11e6-83ed-a45e60eb67c5,5.0,PG,2003,"{'ghost','familienausflug','walt-disney'}","The Haunted Mansion"
Fantasy,cb2231cf-6333-11e6-83ed-a45e60eb67c5,5.0,PG,2003,"{'ghost','familienausflug','walt-disney'}","The Haunted Mansion"
Comedy,cb2231cf-6333-11e6-83ed-a45e60eb67c5,5.0,PG,2003,"{'ghost','familienausflug','walt-disney'}","The Haunted Mansion"
Family,cb2231cf-6333-11e6-83ed-a45e60eb67c5,5.0,PG,2003,"{'ghost','familienausflug','walt-disney'}","The Haunted Mansion"
Thriller,cb2231cf-6333-11e6-83ed-a45e60eb67c5,5.0,PG,2003,"{'ghost','familienausflug','walt-disney'}","The Haunted Mansion"
Western,cb23ab63-6333-11e6-b91a-a45e60eb67c5,5.7,R,2003,"{'apache','baby-snatching','new-mexico'}","The Missing"
Thriller,cb23ab63-6333-11e6-b91a-a45e60eb67c5,5.7,R,2003,"{'apache','baby-snatching','new-mexico'}","The Missing"
Adventure,cb23ab63-6333-11e6-b91a-a45e60eb67c5,5.7,R,2003,"{'apache','baby-snatching','new-mexico'}","The Missing"
Action,cb20d10a-6333-11e6-bbb7-a45e60eb67c5,5.0,PG-13,2003,"{'hundertjähriger-krieg','professor','time-travel'}","Timeline"
Science Fiction,cb20d10a-6333-11e6-bbb7-a45e60eb67c5,5.0,PG-13,2003,"{'hundertjähriger-krieg','professor','time-travel'}","Timeline"
Adventure,cb20d10a-6333-11e6-bbb7-a45e60eb67c5,5.0,PG-13,2003,"{'hundertjähriger-krieg','professor','time-travel'}","Timeline"
Action,cb30c27a-6333-11e6-b44e-a45e60eb67c5,6.1,G,2003,"","Kim Possible: A Sitch in Time"
Animation,cb30c27a-6333-11e6-b44e-a45e60eb67c5,6.1,G,2003,"","Kim Possible: A Sitch in Time"
Adventure,cb30c27a-6333-11e6-b44e-a45e60eb67c5,6.1,G,2003,"","Kim Possible: A Sitch in Time"
Family,cb30c27a-6333-11e6-b44e-a45e60eb67c5,6.1,G,2003,"","Kim Possible: A Sitch in Time"
Animation,cb1ca58a-6333-11e6-9e78-a45e60eb67c5,7.4,G,2003,"{'pixar-animated-film','blockbuster','predator'}","Finding Nemo"
Family,cb1ca58a-6333-11e6-9e78-a45e60eb67c5,7.4,G,2003,"{'pixar-animated-film','blockbuster','predator'}","Finding Nemo"
Action,cb1cc9de-6333-11e6-87d8-a45e60eb67c5,7.9,PG-13,2003,"{'sword-and-sorcery','war','elves'}","The Lord of the Rings: The Return of the King"
Fantasy,cb1cc9de-6333-11e6-87d8-a45e60eb67c5,7.9,PG-13,2003,"{'sword-and-sorcery','war','elves'}","The Lord of the Rings: The Return of the King"
Adventure,cb1cc9de-6333-11e6-87d8-a45e60eb67c5,7.9,PG-13,2003,"{'sword-and-sorcery','war','elves'}","The Lord of the Rings: The Return of the King"
Drama,cb1d5775-6333-11e6-9c48-a45e60eb67c5,7.0,R,2003,"{'japan','folter','gemetzel'}","The Last Samurai"
Action,cb1d5775-6333-11e6-9c48-a45e60eb67c5,7.0,R,2003,"{'japan','folter','gemetzel'}","The Last Samurai"
War,cb1d5775-6333-11e6-9c48-a45e60eb67c5,7.0,R,2003,"{'japan','folter','gemetzel'}","The Last Samurai"
History,cb1d5775-6333-11e6-9c48-a45e60eb67c5,7.0,R,2003,"{'japan','folter','gemetzel'}","The Last Samurai"
Drama,cb28739c-6333-11e6-bed7-a45e60eb67c5,5.4,PG-13,2003,"","Love Don't Cost a Thing"
Romance,cb28739c-6333-11e6-bed7-a45e60eb67c5,5.4,PG-13,2003,"","Love Don't Cost a Thing"
Comedy,cb28739c-6333-11e6-bed7-a45e60eb67c5,5.4,PG-13,2003,"","Love Don't Cost a Thing"
Family,cb28739c-6333-11e6-bed7-a45e60eb67c5,5.4,PG-13,2003,"","Love Don't Cost a Thing"
Drama,cb1fab35-6333-11e6-acf7-a45e60eb67c5,6.1,PG-13,2003,"{'ladykiller','woman-director','age-difference'}","Something's Gotta Give"
Romance,cb1fab35-6333-11e6-acf7-a45e60eb67c5,6.1,PG-13,2003,"{'ladykiller','woman-director','age-difference'}","Something's Gotta Give"
Comedy,cb1fab35-6333-11e6-acf7-a45e60eb67c5,6.1,PG-13,2003,"{'ladykiller','woman-director','age-difference'}","Something's Gotta Give"
Drama,cb296728-6333-11e6-a487-a45e60eb67c5,6.0,R,2003,"","Blind Horizon"
Thriller,cb296728-6333-11e6-a487-a45e60eb67c5,6.0,R,2003,"","Blind Horizon"
Drama,cb228ff3-6333-11e6-bf10-a45e60eb67c5,6.5,R,2003,"{'house','san-francisco-california','immigrant'}","House of Sand and Fog"
Drama,cb236ce3-6333-11e6-9200-a45e60eb67c5,6.2,PG-13,2003,"{'rowing','art-history','faculty'}","Mona Lisa Smile"
Romance,cb236ce3-6333-11e6-9200-a45e60eb67c5,6.2,PG-13,2003,"{'rowing','art-history','faculty'}","Mona Lisa Smile"
Drama,cb227582-6333-11e6-995d-a45e60eb67c5,5.7,PG,2003,"{'large-family','big-family','new-job'}","Cheaper by the Dozen"
Comedy,cb227582-6333-11e6-995d-a45e60eb67c5,5.7,PG,2003,"{'large-family','big-family','new-job'}","Cheaper by the Dozen"
Family,cb227582-6333-11e6-995d-a45e60eb67c5,5.7,PG,2003,"{'large-family','big-family','new-job'}","Cheaper by the Dozen"
Drama,cb1e970a-6333-11e6-90c1-a45e60eb67c5,6.5,R,2003,"{'loss-of-family','loss-of-lover','deserter'}","Cold Mountain"
Drama,cb1d4ccc-6333-11e6-a9cd-a45e60eb67c5,7.4,PG-13,2003,"{'circus','krebs','father-son-relationship'}","Big Fish"
Fantasy,cb1d4ccc-6333-11e6-a9cd-a45e60eb67c5,7.4,PG-13,2003,"{'circus','krebs','father-son-relationship'}","Big Fish"
Adventure,cb1d4ccc-6333-11e6-a9cd-a45e60eb67c5,7.4,PG-13,2003,"{'circus','krebs','father-son-relationship'}","Big Fish"
Action,cb20e31e-6333-11e6-b21a-a45e60eb67c5,5.6,PG-13,2003,"{'prophecy','millionar','wissenschaftlerin'}","Paycheck"
Mystery,cb20e31e-6333-11e6-b21a-a45e60eb67c5,5.6,PG-13,2003,"{'prophecy','millionar','wissenschaftlerin'}","Paycheck"
Adventure,cb20e31e-6333-11e6-b21a-a45e60eb67c5,5.6,PG-13,2003,"{'prophecy','millionar','wissenschaftlerin'}","Paycheck"
Thriller,cb20e31e-6333-11e6-b21a-a45e60eb67c5,5.6,PG-13,2003,"{'prophecy','millionar','wissenschaftlerin'}","Paycheck"
Science Fiction,cb20e31e-6333-11e6-b21a-a45e60eb67c5,5.6,PG-13,2003,"{'prophecy','millionar','wissenschaftlerin'}","Paycheck"
Fantasy,cb21fc23-6333-11e6-a5d4-a45e60eb67c5,6.7,PG,2003,"{'liberation','fairy','flying'}","Peter Pan"
Adventure,cb21fc23-6333-11e6-a5d4-a45e60eb67c5,6.7,PG,2003,"{'liberation','fairy','flying'}","Peter Pan"
Family,cb21fc23-6333-11e6-a5d4-a45e60eb67c5,6.7,PG,2003,"{'liberation','fairy','flying'}","Peter Pan"
Drama,cb2cff17-6333-11e6-8137-a45e60eb67c5,4.1,PG,2003,"{'love-hate-relationship','king-henry-ii','royal-family'}","The Lion in Winter"
History,cb2cff17-6333-11e6-8137-a45e60eb67c5,4.1,PG,2003,"{'love-hate-relationship','king-henry-ii','royal-family'}","The Lion in Winter"
Drama,cb25c2e6-6333-11e6-9e71-a45e60eb67c5,6.0,PG,2004,"","A Good Woman"
Romance,cb25c2e6-6333-11e6-9e71-a45e60eb67c5,6.0,PG,2004,"","A Good Woman"
Comedy,cb25c2e6-6333-11e6-9e71-a45e60eb67c5,6.0,PG,2004,"","A Good Woman"
Horror,cb27d6c7-6333-11e6-a61b-a45e60eb67c5,5.7,R,2004,"{'supernatural-powers','haunted-house','bank'}","Dead Birds"
Western,cb27d6c7-6333-11e6-a61b-a45e60eb67c5,5.7,R,2004,"{'supernatural-powers','haunted-house','bank'}","Dead Birds"
Thriller,cb27d6c7-6333-11e6-a61b-a45e60eb67c5,5.7,R,2004,"{'supernatural-powers','haunted-house','bank'}","Dead Birds"
Romance,cb2151c0-6333-11e6-a8b2-a45e60eb67c5,4.9,R,2004,"{'psychopath','halloween','verkleidung'}","Satan's Little Helper"
Horror,cb2151c0-6333-11e6-a8b2-a45e60eb67c5,4.9,R,2004,"{'psychopath','halloween','verkleidung'}","Satan's Little Helper"
Comedy,cb2151c0-6333-11e6-a8b2-a45e60eb67c5,4.9,R,2004,"{'psychopath','halloween','verkleidung'}","Satan's Little Helper"
Drama,cb2d2afd-6333-11e6-a052-a45e60eb67c5,4.9,PG,2004,"","The Brooke Ellison Story"
Romance,cb25793a-6333-11e6-85c6-a45e60eb67c5,6.4,PG-13,2004,"{'venice','u.s.-president','berlin'}","Chasing Liberty"
Comedy,cb25793a-6333-11e6-85c6-a45e60eb67c5,6.4,PG-13,2004,"{'venice','u.s.-president','berlin'}","Chasing Liberty"
Comedy,cb2a15e3-6333-11e6-ac2a-a45e60eb67c5,4.8,PG-13,2004,"{'expectant-mother','woman-director','birth'}","My Baby's Daddy"
Action,cb222619-6333-11e6-89b7-a45e60eb67c5,5.0,PG-13,2004,"{'motorradfahrer','verbrecherbande','ex-girlfriend'}","Torque"
Drama,cb23c58f-6333-11e6-802f-a45e60eb67c5,7.2,R,2004,"{'drugs','suicide','friend'}","Mean Creek"
Crime,cb23c58f-6333-11e6-802f-a45e60eb67c5,7.2,R,2004,"{'drugs','suicide','friend'}","Mean Creek"
Romance,cb1f81eb-6333-11e6-8f48-a45e60eb67c5,5.7,PG-13,2004,"{'bride','honeymoon','beach'}","Along Came Polly"
Comedy,cb1f81eb-6333-11e6-8f48-a45e60eb67c5,5.7,PG-13,2004,"{'bride','honeymoon','beach'}","Along Came Polly"
Drama,cb1d201e-6333-11e6-856a-a45e60eb67c5,7.0,R,2004,"{'new-jersey','marihuana','individual'}","Garden State"
Romance,cb1d201e-6333-11e6-856a-a45e60eb67c5,7.0,R,2004,"{'new-jersey','marihuana','individual'}","Garden State"
Comedy,cb1d201e-6333-11e6-856a-a45e60eb67c5,7.0,R,2004,"{'new-jersey','marihuana','individual'}","Garden State"
Drama,cb39b102-6333-11e6-a240-a45e60eb67c5,4.5,R,2004,"{'marriage'}","Book of Love"
Comedy,cb2860b5-6333-11e6-bd1c-a45e60eb67c5,6.2,PG-13,2004,"","Barbershop 2:  Back in Business"
Drama,cb25a64f-6333-11e6-a908-a45e60eb67c5,6.7,PG-13,2004,"{'indie','woman-director','high-school'}","Speak"
Drama,cb290ccf-6333-11e6-81a3-a45e60eb67c5,6.4,R,2004,"{'indie','cine-independiente','loyalty'}","We Don't Live Here Anymore"
Romance,cb290ccf-6333-11e6-81a3-a45e60eb67c5,6.4,R,2004,"{'indie','cine-independiente','loyalty'}","We Don't Live Here Anymore"
Action,cb1d3f2e-6333-11e6-8946-a45e60eb67c5,4.8,PG-13,2004,"{'gay-and-lesbian','woman-director','lgbtq'}","D.E.B.S."
Comedy,cb1d3f2e-6333-11e6-8946-a45e60eb67c5,4.8,PG-13,2004,"{'gay-and-lesbian','woman-director','lgbtq'}","D.E.B.S."
Science Fiction,cb1e538a-6333-11e6-b37f-a45e60eb67c5,7.1,R,2004,"{'chaos-theory','amnesia','blackout'}","The Butterfly Effect"
Thriller,cb1e538a-6333-11e6-b37f-a45e60eb67c5,7.1,R,2004,"{'chaos-theory','amnesia','blackout'}","The Butterfly Effect"
Romance,cb24771c-6333-11e6-a3dd-a45e60eb67c5,5.2,PG-13,2004,"{'romantic-comedy','celebrity','male-female-relationship'}","Win a Date with Tad Hamilton!"
Comedy,cb24771c-6333-11e6-a3dd-a45e60eb67c5,5.2,PG-13,2004,"{'romantic-comedy','celebrity','male-female-relationship'}","Win a Date with Tad Hamilton!"
Comedy,cb23f52e-6333-11e6-b172-a45e60eb67c5,4.8,PG-13,2004,"{'judge','hotel','hawaii'}","The Big Bounce"
Crime,cb23f52e-6333-11e6-b172-a45e60eb67c5,4.8,PG-13,2004,"{'judge','hotel','hawaii'}","The Big Bounce"
Drama,cb21be9e-6333-11e6-99e0-a45e60eb67c5,5.6,R,2004,"{'werwolf','eingeweide','brustaufschlitzen'}","Ginger Snaps 2: Unleashed"
Horror,cb21be9e-6333-11e6-99e0-a45e60eb67c5,5.6,R,2004,"{'werwolf','eingeweide','brustaufschlitzen'}","Ginger Snaps 2: Unleashed"
Comedy,cb247e91-6333-11e6-99e7-a45e60eb67c5,5.5,PG-13,2004,"{'students','test','secret'}","The Perfect Score"
Crime,cb247e91-6333-11e6-99e7-a45e60eb67c5,5.5,PG-13,2004,"{'students','test','secret'}","The Perfect Score"
Drama,cb24f56e-6333-11e6-9b62-a45e60eb67c5,5.1,PG-13,2004,"{'dance','dance-performance','hip-hop'}","You Got Served"
Action,cb281c75-6333-11e6-860a-a45e60eb67c5,5.2,PG,2004,"{'bankeinbruch','bank-robbery'}","Catch That Kid"
Adventure,cb281c75-6333-11e6-860a-a45e60eb67c5,5.2,PG,2004,"{'bankeinbruch','bank-robbery'}","Catch That Kid"
Drama,cb1f234f-6333-11e6-b950-a45e60eb67c5,7.2,R,2004,"{'insomnia','factory','post-it'}","The Machinist"
Thriller,cb1f234f-6333-11e6-b950-a45e60eb67c5,7.2,R,2004,"{'insomnia','factory','post-it'}","The Machinist"
Drama,cb1cb6d7-6333-11e6-a40c-a45e60eb67c5,7.4,R,2004,"{'paris','novel','journalist'}","Before Sunset"
Romance,cb1cb6d7-6333-11e6-a40c-a45e60eb67c5,7.4,R,2004,"{'paris','novel','journalist'}","Before Sunset"
Romance,cb1e3a30-6333-11e6-a106-a45e60eb67c5,6.5,PG-13,2004,"{'amnesia','hawaii','deja-vu'}","50 First Dates"
Comedy,cb1e3a30-6333-11e6-a106-a45e60eb67c5,6.5,PG-13,2004,"{'amnesia','hawaii','deja-vu'}","50 First Dates"
Action,cb2afb11-6333-11e6-b27c-a45e60eb67c5,6.1,R,2004,"{'series-of-murders','car-crash','serial-killer'}","Highwaymen"
Thriller,cb2afb11-6333-11e6-b27c-a45e60eb67c5,6.1,R,2004,"{'series-of-murders','car-crash','serial-killer'}","Highwaymen"
Crime,cb2afb11-6333-11e6-b27c-a45e60eb67c5,6.1,R,2004,"{'series-of-murders','car-crash','serial-killer'}","Highwaymen"
Comedy,cb25620f-6333-11e6-a3d8-a45e60eb67c5,5.5,R,2004,"{'gay'}","Eating Out"
Romance,cb22981e-6333-11e6-b7d7-a45e60eb67c5,5.0,PG,2004,"{'konkurrent','high-school','rockstar'}","Confessions of a Teenage Drama Queen"
Comedy,cb22981e-6333-11e6-b7d7-a45e60eb67c5,5.0,PG,2004,"{'konkurrent','high-school','rockstar'}","Confessions of a Teenage Drama Queen"
Music,cb22981e-6333-11e6-b7d7-a45e60eb67c5,5.0,PG,2004,"{'konkurrent','high-school','rockstar'}","Confessions of a Teenage Drama Queen"
Family,cb22981e-6333-11e6-b7d7-a45e60eb67c5,5.0,PG,2004,"{'konkurrent','high-school','rockstar'}","Confessions of a Teenage Drama Queen"
Romance,cb2024e3-6333-11e6-a103-a45e60eb67c5,4.4,PG-13,2004,"{'biography','sports-film'}","Against the Ropes"
Drama,cb2024e3-6333-11e6-a103-a45e60eb67c5,4.4,PG-13,2004,"{'biography','sports-film'}","Against the Ropes"
Comedy,cb2087b8-6333-11e6-bd07-a45e60eb67c5,6.5,R,2004,"{'paris','berlin','dancing'}","EuroTrip"
Comedy,cb26a22e-6333-11e6-be8d-a45e60eb67c5,4.9,PG-13,2004,"","Welcome to Mooseport"
Horror,cb22aa3d-6333-11e6-93d1-a45e60eb67c5,5.4,R,2004,"{'island','machete','jagd-auf-mörder'}","Club Dread"
Comedy,cb22aa3d-6333-11e6-93d1-a45e60eb67c5,5.4,R,2004,"{'island','machete','jagd-auf-mörder'}","Club Dread"
Science Fiction,cb274030-6333-11e6-8a3c-a45e60eb67c5,4.0,R,2004,"","Decoys"
Horror,cb274030-6333-11e6-8a3c-a45e60eb67c5,4.0,R,2004,"","Decoys"
Thriller,cb274030-6333-11e6-8a3c-a45e60eb67c5,4.0,R,2004,"","Decoys"
Drama,cb221a61-6333-11e6-8049-a45e60eb67c5,5.5,PG-13,2004,"{'dance','biergartenbedienungen','verlieben'}","Dirty Dancing: Havana Nights"
Romance,cb221a61-6333-11e6-8049-a45e60eb67c5,5.5,PG-13,2004,"{'dance','biergartenbedienungen','verlieben'}","Dirty Dancing: Havana Nights"
Action,cb248b7d-6333-11e6-aeeb-a45e60eb67c5,5.7,R,2004,"","Twisted"
Drama,cb248b7d-6333-11e6-aeeb-a45e60eb67c5,5.7,R,2004,"","Twisted"
Adventure,cb248b7d-6333-11e6-aeeb-a45e60eb67c5,5.7,R,2004,"","Twisted"
Thriller,cb248b7d-6333-11e6-aeeb-a45e60eb67c5,5.7,R,2004,"","Twisted"
Crime,cb248b7d-6333-11e6-aeeb-a45e60eb67c5,5.7,R,2004,"","Twisted"
Western,cb1e6397-6333-11e6-aafa-a45e60eb67c5,6.3,PG-13,2004,"{'horse','racehorse','horse-race'}","Hidalgo"
Adventure,cb1e6397-6333-11e6-aafa-a45e60eb67c5,6.3,PG-13,2004,"{'horse','racehorse','horse-race'}","Hidalgo"
Mystery,cb22a051-6333-11e6-ad3b-a45e60eb67c5,6.2,R,2004,"{'politics','dubai','secret-agent'}","Spartan"
Action,cb22a051-6333-11e6-ad3b-a45e60eb67c5,6.2,R,2004,"{'politics','dubai','secret-agent'}","Spartan"
Drama,cb22a051-6333-11e6-ad3b-a45e60eb67c5,6.2,R,2004,"{'politics','dubai','secret-agent'}","Spartan"
Thriller,cb22a051-6333-11e6-ad3b-a45e60eb67c5,6.2,R,2004,"{'politics','dubai','secret-agent'}","Spartan"
Crime,cb22a051-6333-11e6-ad3b-a45e60eb67c5,6.2,R,2004,"{'politics','dubai','secret-agent'}","Spartan"
Action,cb228ba8-6333-11e6-9f80-a45e60eb67c5,6.1,R,2004,"{'underdog','strangeness','kollegen'}","Taking Lives"
Drama,cb228ba8-6333-11e6-9f80-a45e60eb67c5,6.1,R,2004,"{'underdog','strangeness','kollegen'}","Taking Lives"
Thriller,cb228ba8-6333-11e6-9f80-a45e60eb67c5,6.1,R,2004,"{'underdog','strangeness','kollegen'}","Taking Lives"
Mystery,cb228ba8-6333-11e6-9f80-a45e60eb67c5,6.1,R,2004,"{'underdog','strangeness','kollegen'}","Taking Lives"
Action,cb1db6b3-6333-11e6-9923-a45e60eb67c5,6.7,R,2004,"{'refugee','habor','mass-murder'}","Dawn of the Dead"
Fantasy,cb1db6b3-6333-11e6-9923-a45e60eb67c5,6.7,R,2004,"{'refugee','habor','mass-murder'}","Dawn of the Dead"
Horror,cb1db6b3-6333-11e6-9923-a45e60eb67c5,6.7,R,2004,"{'refugee','habor','mass-murder'}","Dawn of the Dead"
Drama,cb1cad26-6333-11e6-af7f-a45e60eb67c5,7.7,R,2004,"{'brain-washing','lovesickness','deja-vu'}","Eternal Sunshine of the Spotless Mind"
Science Fiction,cb1cad26-6333-11e6-af7f-a45e60eb67c5,7.7,R,2004,"{'brain-washing','lovesickness','deja-vu'}","Eternal Sunshine of the Spotless Mind"
Romance,cb1cad26-6333-11e6-af7f-a45e60eb67c5,7.7,R,2004,"{'brain-washing','lovesickness','deja-vu'}","Eternal Sunshine of the Spotless Mind"
Science Fiction,cb26bd7a-6333-11e6-a146-a45e60eb67c5,5.5,R,2004,"{'paranoia','consumption','computer-virus'}","One Point O"
Mystery,cb227b19-6333-11e6-8b31-a45e60eb67c5,5.2,PG,2004,"{'detective','engine','monster'}","Scooby-Doo 2: Monsters Unleashed"
Fantasy,cb227b19-6333-11e6-8b31-a45e60eb67c5,5.2,PG,2004,"{'detective','engine','monster'}","Scooby-Doo 2: Monsters Unleashed"
Comedy,cb227b19-6333-11e6-8b31-a45e60eb67c5,5.2,PG,2004,"{'detective','engine','monster'}","Scooby-Doo 2: Monsters Unleashed"
Adventure,cb227b19-6333-11e6-8b31-a45e60eb67c5,5.2,PG,2004,"{'detective','engine','monster'}","Scooby-Doo 2: Monsters Unleashed"
Romance,cb20ca70-6333-11e6-af17-a45e60eb67c5,5.7,PG-13,2004,"{'loss-of-wife','yuppie','daughter'}","Jersey Girl"
Comedy,cb20ca70-6333-11e6-af17-a45e60eb67c5,5.7,PG-13,2004,"{'loss-of-wife','yuppie','daughter'}","Jersey Girl"
